char,observations,max_level,min_level,first_seen,last_seen,activity_days,days_since_start,unique_zones,guild_count,race,charclass,level_gain,has_guild,churned
6293,2,3,2,2008-02-12 21:14:36,2008-02-13 02:04:30,0,42,1,0,Undead,Mage,1,0,1
6305,5,2,2,2008-05-23 20:25:05,2008-09-02 00:10:56,101,143,2,0,Troll,Rogue,0,0,0
6316,1,14,14,2008-09-06 09:20:09,2008-09-06 09:20:09,0,249,1,1,Undead,Priest,0,1,0
6318,6,10,10,2008-01-01 23:12:42,2008-02-11 20:33:23,40,0,1,0,Tauren,Shaman,0,0,0
6333,3,12,12,2008-02-15 15:53:09,2008-07-01 00:55:06,136,45,1,0,Tauren,Druid,0,0,1
6342,7,24,23,2008-06-29 06:15:07,2008-07-07 04:54:34,7,180,2,1,Troll,Shaman,1,1,1
6359,2918,70,70,2008-01-01 06:02:50,2008-09-30 10:16:55,273,0,53,2,Tauren,Hunter,0,1,0
6368,3,1,1,2008-01-14 15:36:52,2008-06-06 13:55:49,143,13,2,0,Orc,Shaman,0,0,1
6370,18,10,10,2008-01-06 23:40:58,2008-09-06 13:37:49,243,5,1,2,Orc,Shaman,0,1,1
6387,2868,70,70,2008-01-02 20:54:00,2008-09-29 21:46:20,271,1,58,1,Troll,Hunter,0,1,0
6390,92,63,62,2008-01-20 20:58:33,2008-09-14 11:40:51,237,19,10,1,Undead,Priest,1,1,0
6401,1,2,2,2008-01-24 21:21:12,2008-01-24 21:21:12,0,23,1,0,Undead,Priest,0,0,1
6438,36,1,1,2008-01-01 03:13:28,2008-09-18 14:48:06,261,0,1,0,Troll,Priest,0,0,0
6443,1,6,6,2008-06-29 11:15:37,2008-06-29 11:15:37,0,180,1,1,Undead,Rogue,0,1,1
6478,969,68,36,2008-01-02 21:03:28,2008-09-29 11:19:03,270,1,42,1,Troll,Rogue,32,1,0
6480,1418,70,70,2008-01-01 22:53:38,2008-09-30 23:54:49,273,0,68,2,Tauren,Druid,0,1,0
6489,1,5,5,2008-04-29 13:42:04,2008-04-29 13:42:04,0,119,1,0,Tauren,Hunter,0,0,1
6493,29,70,70,2008-01-28 21:07:20,2008-03-24 22:39:20,56,27,4,1,Tauren,Warrior,0,1,1
6500,23,30,30,2008-09-06 10:59:52,2008-09-19 20:58:52,13,249,8,0,Undead,Warlock,0,0,1
6515,219,66,60,2008-02-02 23:33:53,2008-08-30 23:58:19,210,32,11,2,Tauren,Warrior,6,1,1
6527,10,16,15,2008-05-10 21:27:11,2008-06-04 08:27:51,24,130,3,0,Undead,Mage,1,0,1
6537,733,70,60,2008-01-26 11:39:30,2008-09-06 10:58:25,223,25,59,1,Orc,Warlock,10,1,0
6544,86,70,70,2008-02-19 22:42:28,2008-08-31 14:30:38,193,49,10,1,Orc,Warlock,0,1,0
6556,2,44,44,2008-01-07 19:31:48,2008-08-16 13:49:30,221,6,1,1,Tauren,Warrior,0,1,0
6576,9,60,60,2008-01-14 01:58:29,2008-02-26 06:47:12,43,13,2,1,Troll,Rogue,0,1,1
6584,46,44,43,2008-01-07 18:51:52,2008-09-30 13:34:30,266,6,5,1,Tauren,Warrior,1,1,0
6590,1,67,67,2008-09-06 07:49:40,2008-09-06 07:49:40,0,249,1,0,Undead,Priest,0,0,0
6600,1154,70,70,2008-01-01 20:33:08,2008-09-30 00:34:30,272,0,34,2,Tauren,Warrior,0,1,0
6601,26,70,70,2008-09-06 08:00:35,2008-09-08 11:30:15,2,249,9,1,Troll,Mage,0,1,0
6613,5,70,70,2008-03-13 23:28:44,2008-03-14 00:09:21,0,72,2,0,Tauren,Warrior,0,0,1
6638,1,60,60,2008-03-11 04:28:38,2008-03-11 04:28:38,0,70,1,0,Tauren,Warrior,0,0,1
6657,6,4,4,2008-01-16 21:17:53,2008-02-12 04:13:20,26,15,1,0,Tauren,Warrior,0,0,1
6668,5,70,70,2008-01-01 19:34:33,2008-01-27 22:31:57,26,0,2,0,Undead,Rogue,0,0,1
6675,1395,70,70,2008-03-16 06:09:50,2008-07-06 20:17:23,112,75,41,1,Troll,Rogue,0,1,0
6691,2069,70,70,2008-01-01 11:12:07,2008-08-12 21:27:17,224,0,59,1,Orc,Hunter,0,1,0
6694,8,36,36,2008-01-14 12:18:55,2008-04-17 13:05:51,94,13,4,2,Undead,Priest,0,1,1
6706,13,62,62,2008-01-29 20:35:56,2008-09-26 20:37:16,241,28,3,1,Orc,Hunter,0,1,1
6733,3,62,62,2008-03-26 11:00:14,2008-04-22 17:56:07,27,85,1,1,Undead,Warrior,0,1,1
6742,1,1,1,2008-04-21 04:14:49,2008-04-21 04:14:49,0,111,1,0,Troll,Warrior,0,0,1
6759,1734,70,70,2008-01-01 00:23:28,2008-09-30 01:44:46,273,0,58,2,Tauren,Druid,0,1,0
6768,1,5,5,2008-03-25 22:29:07,2008-03-25 22:29:07,0,84,1,0,Troll,Rogue,0,0,1
6771,2,19,19,2008-04-19 18:33:33,2008-04-19 18:43:18,0,109,1,0,Orc,Hunter,0,0,1
6786,13,1,1,2008-01-09 00:31:21,2008-09-11 15:08:36,246,8,1,1,Orc,Hunter,0,1,1
6800,2863,70,70,2008-01-01 09:44:28,2008-09-30 17:27:57,273,0,37,1,Undead,Priest,0,1,0
6820,98,63,61,2008-01-22 19:36:51,2008-09-25 23:37:12,247,21,14,1,Tauren,Shaman,2,1,0
6821,3,16,16,2008-05-09 00:08:18,2008-07-23 22:10:19,75,129,1,1,Troll,Rogue,0,1,1
6823,16,2,1,2008-01-06 13:11:00,2008-03-01 16:35:29,55,5,3,0,Orc,Shaman,1,0,1
6828,985,70,70,2008-01-16 03:19:42,2008-03-14 20:30:30,58,15,25,1,Undead,Warlock,0,1,1
6830,3,40,40,2008-05-28 04:04:16,2008-05-28 04:24:35,0,148,3,1,Undead,Rogue,0,1,0
6834,1,6,6,2008-02-13 09:32:29,2008-02-13 09:32:29,0,43,1,1,Orc,Hunter,0,1,1
6846,18,19,18,2008-01-15 21:47:49,2008-08-02 19:52:14,199,14,2,0,Tauren,Druid,1,0,1
6891,316,70,70,2008-01-01 19:33:01,2008-05-06 20:36:49,126,0,26,2,Tauren,Hunter,0,1,1
6892,1,2,2,2008-03-22 12:18:33,2008-03-22 12:18:33,0,81,1,0,Tauren,Warrior,0,0,1
6897,1,1,1,2008-08-30 22:58:13,2008-08-30 22:58:13,0,242,1,0,Tauren,Druid,0,0,0
6903,37,15,15,2008-01-04 10:22:29,2008-06-04 23:46:16,152,3,1,0,Tauren,Warrior,0,0,0
6926,2,56,56,2008-01-09 13:19:27,2008-03-18 18:58:31,69,8,1,0,Orc,Hunter,0,0,1
6930,5,3,1,2008-07-19 22:53:02,2008-07-26 22:14:52,6,200,1,0,Blood Elf,Mage,2,0,1
6935,159,23,1,2008-05-12 02:27:15,2008-07-01 04:06:01,50,132,8,1,Blood Elf,Priest,22,1,1
6944,1,1,1,2008-03-21 21:01:13,2008-03-21 21:01:13,0,80,1,0,Blood Elf,Paladin,0,0,1
6946,48,70,70,2008-01-06 00:23:15,2008-09-21 17:08:13,259,5,7,1,Troll,Priest,0,1,0
6953,1755,70,70,2008-01-04 19:41:52,2008-06-26 23:05:17,174,3,38,1,Tauren,Warrior,0,1,1
6966,1,10,10,2008-03-18 01:18:33,2008-03-18 01:18:33,0,77,1,0,Tauren,Shaman,0,0,1
6967,1,11,11,2008-04-25 13:34:00,2008-04-25 13:34:00,0,115,1,0,Tauren,Warrior,0,0,1
6979,4,26,26,2008-02-17 14:33:31,2008-03-23 11:38:32,34,47,1,0,Tauren,Druid,0,0,1
6981,1,10,10,2008-01-17 00:58:03,2008-01-17 00:58:03,0,16,1,0,Tauren,Shaman,0,0,1
6995,32,31,31,2008-01-01 14:03:06,2008-07-18 18:53:55,199,0,3,1,Troll,Warrior,0,1,1
6996,215,70,70,2008-01-17 22:58:35,2008-08-06 00:06:14,201,16,22,1,Troll,Shaman,0,1,0
7008,1781,70,70,2008-01-09 22:19:36,2008-09-22 08:27:12,256,8,36,1,Orc,Warlock,0,1,0
7009,1,60,60,2008-05-09 11:26:09,2008-05-09 11:26:09,0,129,1,0,Troll,Priest,0,0,1
7022,17,7,1,2008-01-06 18:34:12,2008-08-09 17:31:47,215,5,2,0,Blood Elf,Paladin,6,0,1
7025,19,47,47,2008-01-13 16:49:08,2008-07-09 10:17:49,177,12,1,1,Undead,Priest,0,1,1
7034,1,67,67,2008-02-10 12:03:56,2008-02-10 12:03:56,0,40,1,1,Troll,Priest,0,1,0
7036,6,12,12,2008-01-17 00:09:28,2008-04-12 14:27:42,86,16,1,0,Undead,Priest,0,0,0
7053,1,15,15,2008-02-02 22:35:26,2008-02-02 22:35:26,0,32,1,0,Undead,Warlock,0,0,1
7084,1172,70,70,2008-01-01 18:23:41,2008-09-30 23:55:30,273,0,37,1,Troll,Priest,0,1,0
7087,2480,70,70,2008-01-01 00:04:00,2008-07-23 00:42:16,204,0,48,4,Troll,Mage,0,1,0
7095,445,70,60,2008-07-24 18:10:02,2008-08-11 20:06:02,18,205,20,1,Tauren,Druid,10,1,1
7096,83,47,41,2008-01-26 21:10:54,2008-08-17 22:07:38,204,25,11,0,Undead,Mage,6,0,0
7107,8,12,12,2008-03-11 17:59:55,2008-03-23 07:30:12,11,70,1,0,Undead,Mage,0,0,1
7116,746,70,70,2008-01-01 11:34:00,2008-07-25 07:16:42,205,0,29,1,Troll,Priest,0,1,0
7127,463,70,70,2008-01-01 00:02:24,2008-01-27 02:29:28,26,0,25,1,Orc,Hunter,0,1,1
7131,193,35,26,2008-01-01 21:12:11,2008-09-16 00:38:57,258,0,12,1,Orc,Warlock,9,1,0
7142,805,65,40,2008-02-06 13:51:49,2008-09-08 23:09:02,215,36,32,2,Undead,Warlock,25,1,1
7162,35,34,34,2008-01-02 13:52:52,2008-08-17 21:36:31,228,1,8,2,Tauren,Druid,0,1,1
7167,5,68,68,2008-01-25 10:29:59,2008-03-01 21:06:27,36,24,4,1,Tauren,Druid,0,1,1
7171,70,70,70,2008-01-20 22:38:01,2008-07-27 09:44:46,188,19,11,1,Troll,Mage,0,1,0
7208,2561,70,70,2008-01-10 16:04:01,2008-09-26 18:00:38,260,9,30,1,Undead,Warlock,0,1,1
7248,30,39,37,2008-02-11 14:43:18,2008-03-23 19:59:03,41,41,5,2,Tauren,Warrior,2,1,1
7261,2,60,60,2008-08-03 00:36:34,2008-08-11 10:26:48,8,215,1,1,Undead,Mage,0,1,0
7270,19,42,42,2008-09-22 00:49:49,2008-09-27 03:48:07,5,265,5,0,Troll,Hunter,0,0,1
7277,5,60,60,2008-01-18 21:39:25,2008-08-01 00:24:09,195,17,3,0,Undead,Priest,0,0,1
7278,1,5,5,2008-01-11 21:21:37,2008-01-11 21:21:37,0,10,1,0,Blood Elf,Hunter,0,0,1
7282,3691,70,70,2008-01-01 03:34:23,2008-09-30 04:55:47,273,0,82,2,Troll,Mage,0,1,0
7285,1710,70,61,2008-01-03 14:22:44,2008-09-14 08:11:55,254,2,64,1,Tauren,Hunter,9,1,0
7289,7,25,25,2008-03-11 01:49:05,2008-09-13 23:48:07,186,70,1,0,Tauren,Druid,0,0,1
7307,165,1,1,2008-01-02 00:44:30,2008-09-30 00:55:43,272,1,1,0,Undead,Rogue,0,0,0
7324,3,70,70,2008-03-19 15:00:32,2008-03-22 14:50:48,2,78,2,1,Undead,Warlock,0,1,0
7336,8,16,16,2008-02-05 19:02:12,2008-04-30 09:23:36,84,35,3,1,Undead,Warlock,0,1,1
7345,8,70,70,2008-01-02 01:04:28,2008-07-31 23:53:34,211,1,2,1,Undead,Mage,0,1,1
7352,1128,70,70,2008-01-01 12:14:36,2008-09-29 15:49:12,272,0,47,1,Undead,Warlock,0,1,0
7355,344,65,60,2008-03-20 01:10:00,2008-09-29 11:49:01,193,79,17,2,Undead,Priest,5,1,0
7357,29,15,15,2008-01-20 02:16:49,2008-07-13 23:53:26,175,19,1,0,Tauren,Warrior,0,0,0
7363,2291,70,62,2008-01-01 00:24:25,2008-09-28 00:49:13,271,0,73,1,Undead,Mage,8,1,0
7369,1,13,13,2008-09-21 19:39:56,2008-09-21 19:39:56,0,264,1,0,Tauren,Hunter,0,0,1
7373,7,4,4,2008-01-26 17:09:34,2008-07-16 22:56:29,172,25,1,0,Tauren,Shaman,0,0,1
7399,3104,70,70,2008-01-01 20:25:07,2008-09-29 15:09:33,271,0,65,2,Undead,Warrior,0,1,0
7408,49,16,6,2008-01-18 01:18:03,2008-09-27 11:17:52,253,17,4,0,Troll,Shaman,10,0,1
7411,660,70,70,2008-01-01 04:43:02,2008-08-10 23:16:01,222,0,37,1,Tauren,Druid,0,1,0
7413,1462,70,70,2008-01-01 00:32:25,2008-09-29 17:05:23,272,0,48,1,Orc,Hunter,0,1,0
7417,7,70,70,2008-02-12 22:16:29,2008-02-12 23:26:27,0,42,1,1,Blood Elf,Hunter,0,1,1
7425,8,67,67,2008-02-19 12:25:27,2008-06-12 12:08:06,113,49,5,0,Undead,Warrior,0,0,1
7436,30,1,1,2008-01-05 21:32:26,2008-09-29 20:55:05,267,4,1,0,Troll,Mage,0,0,0
7463,2491,70,70,2008-01-01 17:34:53,2008-09-14 12:41:02,256,0,75,1,Undead,Warrior,0,1,0
7468,74,36,36,2008-01-12 13:21:27,2008-09-27 20:09:54,259,11,2,1,Undead,Priest,0,1,0
7482,3,3,3,2008-03-22 07:48:51,2008-03-22 08:09:04,0,81,1,0,Tauren,Hunter,0,0,1
7487,7,65,65,2008-02-17 22:44:49,2008-08-01 01:34:01,165,47,4,0,Undead,Mage,0,0,0
7490,344,70,70,2008-01-02 13:44:50,2008-08-21 20:46:53,232,1,21,1,Undead,Priest,0,1,1
7494,1,38,38,2008-07-12 23:55:11,2008-07-12 23:55:11,0,193,1,0,Orc,Shaman,0,0,1
7508,9,61,61,2008-03-19 14:38:29,2008-03-22 14:38:28,2,78,2,1,Orc,Warrior,0,1,1
7511,26,21,21,2008-09-24 19:57:39,2008-09-25 01:07:52,0,267,2,1,Troll,Rogue,0,1,0
7513,2,13,13,2008-04-28 19:23:19,2008-04-28 19:33:51,0,118,1,0,Undead,Warrior,0,0,1
7517,15,29,29,2008-02-18 18:23:49,2008-08-31 12:38:29,194,48,1,1,Tauren,Warrior,0,1,0
7518,2785,70,70,2008-01-01 07:33:33,2008-04-26 08:05:37,116,0,61,4,Tauren,Shaman,0,1,1
7530,11,33,32,2008-04-29 23:43:05,2008-06-11 23:17:06,42,119,3,1,Troll,Hunter,1,1,0
7563,1,31,31,2008-09-26 17:29:53,2008-09-26 17:29:53,0,269,1,0,Blood Elf,Priest,0,0,1
7570,1,1,1,2008-01-28 17:47:06,2008-01-28 17:47:06,0,27,1,0,Tauren,Druid,0,0,1
7571,6,3,3,2008-01-07 19:22:00,2008-09-15 13:37:29,251,6,1,0,Tauren,Hunter,0,0,0
7573,19,23,23,2008-01-07 02:53:24,2008-04-02 04:14:07,86,6,5,0,Undead,Priest,0,0,1
7588,1,17,17,2008-01-01 19:03:50,2008-01-01 19:03:50,0,0,1,0,Undead,Mage,0,0,1
7635,2,6,6,2008-07-22 10:12:51,2008-07-22 10:23:21,0,203,1,1,Undead,Priest,0,1,1
7641,584,40,12,2008-07-27 14:43:50,2008-09-30 23:45:21,65,208,21,0,Troll,Mage,28,0,0
7645,32,2,2,2008-02-10 11:34:50,2008-07-13 01:34:51,153,40,2,1,Undead,Warlock,0,1,1
7655,4,27,27,2008-01-06 04:31:42,2008-01-14 00:28:04,7,5,1,0,Tauren,Druid,0,0,1
7664,6,23,23,2008-05-11 18:34:47,2008-05-11 19:26:52,0,131,3,1,Orc,Warrior,0,1,0
7692,3,36,36,2008-04-08 18:58:39,2008-04-08 19:19:57,0,98,1,0,Troll,Shaman,0,0,1
7742,344,70,70,2008-01-01 15:42:25,2008-07-07 06:35:04,187,0,28,1,Orc,Rogue,0,1,0
7746,451,63,47,2008-01-05 00:31:23,2008-09-30 00:53:46,269,4,35,1,Orc,Warrior,16,1,0
7750,3,24,24,2008-01-18 20:28:53,2008-01-21 19:08:10,2,17,2,0,Undead,Rogue,0,0,1
7758,3125,70,70,2008-01-01 12:03:20,2008-09-30 17:54:56,273,0,49,1,Tauren,Druid,0,1,0
7764,3,1,1,2008-04-11 19:46:50,2008-07-22 10:02:23,101,101,1,1,Undead,Warrior,0,1,1
7766,84,69,68,2008-01-05 12:42:50,2008-01-27 00:30:34,21,4,5,1,Troll,Rogue,1,1,1
7769,2,1,1,2008-09-03 08:19:06,2008-09-15 06:28:06,11,246,1,0,Troll,Shaman,0,0,0
7773,90,34,31,2008-01-09 01:21:41,2008-09-26 21:27:30,261,8,7,0,Tauren,Warrior,3,0,0
7774,786,65,34,2008-01-05 22:21:29,2008-09-30 23:54:29,269,4,45,1,Tauren,Shaman,31,1,0
7784,55,27,27,2008-02-05 12:02:12,2008-07-16 19:37:51,162,35,4,0,Undead,Mage,0,0,1
7786,276,60,60,2008-02-05 11:40:39,2008-07-22 11:01:34,167,35,16,2,Tauren,Hunter,0,1,1
7809,47,1,1,2008-01-30 18:22:52,2008-04-12 23:31:15,73,29,1,0,Orc,Warrior,0,0,1
7812,1363,70,70,2008-01-01 16:32:50,2008-09-21 20:37:37,264,0,43,2,Tauren,Hunter,0,1,1
7814,383,67,55,2008-01-01 22:02:09,2008-04-27 17:33:58,116,0,28,1,Orc,Shaman,12,1,1
7824,7,3,1,2008-02-02 10:54:03,2008-02-02 11:54:05,0,32,2,0,Tauren,Shaman,2,0,1
7842,876,70,70,2008-01-01 00:04:26,2008-09-12 20:59:25,255,0,43,1,Undead,Mage,0,1,1
7864,193,10,10,2008-01-05 13:50:48,2008-07-23 16:49:47,200,4,1,1,Orc,Warlock,0,1,0
7869,1,7,7,2008-06-27 23:14:50,2008-06-27 23:14:50,0,178,1,0,Undead,Priest,0,0,1
7870,1,1,1,2008-04-21 04:03:48,2008-04-21 04:03:48,0,111,1,0,Orc,Warrior,0,0,1
7880,4,43,43,2008-01-01 16:43:06,2008-08-04 22:14:55,216,0,2,1,Tauren,Shaman,0,1,0
7887,2,37,37,2008-01-20 11:07:02,2008-02-17 00:33:32,27,19,1,0,Tauren,Warrior,0,0,1
7900,609,70,70,2008-01-03 16:13:17,2008-07-09 09:46:54,187,2,24,1,Tauren,Shaman,0,1,0
7904,185,43,31,2008-01-26 09:30:55,2008-09-27 12:08:29,245,25,16,1,Undead,Warlock,12,1,0
7926,41,20,17,2008-02-03 22:25:44,2008-08-19 15:38:43,197,33,2,0,Blood Elf,Priest,3,0,1
7928,180,32,28,2008-01-01 03:24:03,2008-09-26 21:01:05,269,0,11,1,Undead,Rogue,4,1,0
7938,7,4,1,2008-03-22 20:09:09,2008-03-29 21:45:08,7,81,1,0,Troll,Shaman,3,0,1
7939,1,1,1,2008-07-31 14:03:51,2008-07-31 14:03:51,0,212,1,0,Undead,Mage,0,0,1
7948,14,66,66,2008-01-01 05:14:14,2008-04-28 22:45:10,118,0,6,1,Undead,Rogue,0,1,1
7953,52,40,35,2008-08-01 01:42:14,2008-08-10 23:39:33,9,213,6,0,Tauren,Hunter,5,0,0
7963,3891,70,70,2008-01-01 15:24:00,2008-09-30 20:55:01,273,0,55,1,Troll,Hunter,0,1,0
7971,3,17,17,2008-03-13 14:00:00,2008-03-13 14:20:11,0,72,1,0,Undead,Warrior,0,0,1
7979,17,60,60,2008-01-06 16:41:05,2008-06-06 10:55:30,151,5,3,1,Orc,Rogue,0,1,1
7992,16,4,4,2008-01-03 12:53:04,2008-07-23 15:39:28,202,2,1,0,Tauren,Hunter,0,0,1
7995,1,1,1,2008-09-26 20:08:31,2008-09-26 20:08:31,0,269,1,0,Tauren,Warrior,0,0,1
8014,3,31,31,2008-05-22 21:15:51,2008-05-22 21:35:19,0,142,2,0,Undead,Rogue,0,0,1
8018,794,70,64,2008-01-13 02:04:30,2008-04-26 18:36:47,104,12,41,2,Troll,Hunter,6,1,0
8026,39,30,28,2008-01-14 14:09:26,2008-09-24 19:50:29,254,13,8,0,Undead,Warlock,2,0,0
8042,3,26,26,2008-03-04 18:30:11,2008-03-04 18:50:25,0,63,2,0,Undead,Priest,0,0,1
8051,13,30,30,2008-01-13 13:25:09,2008-02-11 02:14:53,28,12,3,1,Undead,Mage,0,1,1
8066,2239,70,70,2008-01-01 20:33:18,2008-09-07 20:39:55,250,0,61,2,Tauren,Shaman,0,1,0
8072,4,61,61,2008-04-12 21:14:27,2008-04-12 21:54:45,0,102,1,1,Undead,Warlock,0,1,1
8093,1,1,1,2008-01-16 01:19:10,2008-01-16 01:19:10,0,15,1,0,Undead,Priest,0,0,1
8096,8,60,60,2008-01-08 22:13:17,2008-01-08 23:23:30,0,7,5,0,Undead,Warlock,0,0,1
8103,3,44,44,2008-01-27 05:31:13,2008-02-29 06:38:14,33,26,1,0,Undead,Warlock,0,0,1
8109,7400,70,70,2008-01-04 10:43:49,2008-09-30 23:25:22,270,3,67,1,Troll,Hunter,0,1,0
8124,1753,70,1,2008-01-20 12:26:31,2008-09-21 22:48:38,245,19,61,1,Tauren,Druid,69,1,0
8131,1175,70,70,2008-01-02 01:54:46,2008-09-30 21:16:56,272,1,43,2,Undead,Mage,0,1,0
8145,35,37,36,2008-02-22 01:12:12,2008-07-19 00:12:51,147,52,4,1,Troll,Hunter,1,1,0
8150,1,28,28,2008-05-27 22:04:05,2008-05-27 22:04:05,0,147,1,0,Troll,Rogue,0,0,1
8162,3,1,1,2008-02-22 03:31:25,2008-08-08 22:24:48,168,52,1,0,Orc,Shaman,0,0,1
8175,424,63,43,2008-01-03 00:32:03,2008-09-24 23:26:31,265,2,24,1,Orc,Shaman,20,1,0
8183,19,1,1,2008-01-11 23:00:43,2008-09-29 10:10:20,261,10,1,0,Troll,Priest,0,0,0
8184,1144,70,70,2008-01-02 17:54:32,2008-08-26 08:47:12,236,1,48,2,Undead,Mage,0,1,1
8209,1,6,6,2008-09-06 19:58:31,2008-09-06 19:58:31,0,249,1,0,Tauren,Druid,0,0,1
8230,1,70,70,2008-01-07 21:22:02,2008-01-07 21:22:02,0,6,1,1,Tauren,Hunter,0,1,1
8233,1,2,2,2008-04-09 17:47:49,2008-04-09 17:47:49,0,99,1,0,Troll,Priest,0,0,0
8240,3,20,20,2008-01-01 21:04:26,2008-08-10 10:08:08,221,0,1,1,Undead,Warrior,0,1,1
8243,70,15,1,2008-07-07 10:16:38,2008-07-10 19:55:42,3,188,3,0,Blood Elf,Paladin,14,0,1
8245,3358,70,60,2008-01-03 21:04:17,2008-06-30 18:17:50,178,2,65,2,Undead,Warlock,10,1,0
8246,3,15,15,2008-08-31 13:09:05,2008-09-02 23:38:41,2,243,1,0,Troll,Priest,0,0,1
8259,2,9,9,2008-02-27 18:56:58,2008-02-27 19:07:05,0,57,1,0,Troll,Shaman,0,0,1
8265,1,8,8,2008-03-23 09:49:06,2008-03-23 09:49:06,0,82,1,0,Tauren,Shaman,0,0,1
8272,1,37,37,2008-09-05 21:10:57,2008-09-05 21:10:57,0,248,1,0,Undead,Warrior,0,0,1
8304,50,37,34,2008-06-21 03:54:34,2008-07-18 01:51:49,26,172,14,0,Orc,Warlock,3,0,1
8320,286,60,40,2008-01-04 02:13:49,2008-09-14 12:18:56,254,3,20,1,Undead,Priest,20,1,0
8328,1,37,37,2008-08-06 10:54:47,2008-08-06 10:54:47,0,218,1,1,Orc,Warrior,0,1,0
8336,5,1,1,2008-01-07 22:43:29,2008-09-04 12:09:50,240,6,1,0,Undead,Mage,0,0,1
8340,151,70,70,2008-01-04 01:24:04,2008-09-13 01:18:42,252,3,13,1,Troll,Priest,0,1,0
8345,12,6,2,2008-07-27 20:04:04,2008-07-27 22:03:15,0,208,1,0,Tauren,Druid,4,0,1
8347,3,36,36,2008-04-20 18:33:43,2008-05-29 14:42:33,38,110,1,1,Orc,Shaman,0,1,0
8359,447,70,70,2008-01-01 04:33:03,2008-06-18 19:46:19,169,0,18,1,Tauren,Hunter,0,1,0
8382,28,70,70,2008-01-01 19:42:23,2008-08-23 20:05:02,235,0,3,1,Orc,Warlock,0,1,1
8383,547,63,52,2008-01-01 13:52:01,2008-09-28 15:07:17,271,0,47,1,Orc,Warlock,11,1,0
8394,8,12,11,2008-06-21 12:55:29,2008-06-21 14:07:02,0,172,2,0,Tauren,Druid,1,0,1
8414,4,22,22,2008-07-15 12:34:27,2008-07-15 13:03:14,0,196,3,0,Tauren,Druid,0,0,1
8415,59,6,6,2008-01-01 16:52:54,2008-03-29 16:42:57,87,0,1,0,Tauren,Warrior,0,0,0
8463,3,70,70,2008-07-22 01:20:25,2008-07-22 19:02:25,0,203,3,0,Troll,Hunter,0,0,1
8495,62,70,70,2008-02-04 17:12:16,2008-03-06 15:40:47,30,34,7,1,Undead,Mage,0,1,0
8502,36,14,11,2008-04-12 19:44:38,2008-08-01 07:22:29,110,102,5,0,Tauren,Hunter,3,0,1
8507,2,43,43,2008-05-14 16:46:55,2008-05-28 21:54:36,14,134,1,0,Undead,Warlock,0,0,1
8522,28,2,2,2008-03-14 12:40:27,2008-09-27 12:59:43,197,73,1,1,Undead,Priest,0,1,0
8524,389,70,70,2008-01-04 21:22:50,2008-03-19 00:10:01,74,3,20,1,Troll,Priest,0,1,1
8546,3,3,3,2008-02-13 22:24:29,2008-02-14 11:54:31,0,43,1,0,Undead,Priest,0,0,1
8550,1,1,1,2008-01-26 22:10:54,2008-01-26 22:10:54,0,25,1,1,Undead,Rogue,0,1,1
8556,7,1,1,2008-03-11 20:09:42,2008-08-22 16:56:06,163,70,1,1,Troll,Priest,0,1,1
8558,659,62,52,2008-01-01 03:03:09,2008-09-28 00:07:12,270,0,51,1,Tauren,Shaman,10,1,0
8606,1,37,37,2008-02-26 22:36:45,2008-02-26 22:36:45,0,56,1,1,Tauren,Druid,0,1,0
8607,45,10,2,2008-03-09 15:58:47,2008-04-20 21:06:22,42,68,2,0,Tauren,Shaman,8,0,1
8608,478,66,58,2008-08-09 14:06:11,2008-09-29 22:15:17,51,221,29,1,Troll,Priest,8,1,0
8621,1,7,7,2008-09-15 06:37:30,2008-09-15 06:37:30,0,258,1,0,Tauren,Druid,0,0,0
8650,36,1,1,2008-01-01 07:04:02,2008-09-16 23:38:52,259,0,1,0,Undead,Rogue,0,0,1
8663,400,26,1,2008-09-09 16:58:06,2008-09-27 21:07:55,18,252,13,1,Troll,Priest,25,1,0
8671,511,70,70,2008-01-17 16:39:20,2008-04-21 02:05:47,94,16,20,2,Undead,Priest,0,1,1
8680,32,23,20,2008-02-06 00:11:24,2008-09-14 18:27:51,221,36,4,0,Troll,Priest,3,0,0
8685,1,60,60,2008-03-07 03:00:16,2008-03-07 03:00:16,0,66,1,0,Undead,Warrior,0,0,1
8687,559,70,70,2008-01-02 20:34:40,2008-04-29 00:37:20,117,1,24,2,Undead,Warrior,0,1,1
8690,1,1,1,2008-01-27 12:58:53,2008-01-27 12:58:53,0,26,1,0,Orc,Rogue,0,0,1
8710,506,70,70,2008-01-08 00:03:35,2008-08-14 18:34:13,219,7,26,1,Undead,Mage,0,1,0
8715,1,13,13,2008-01-22 19:37:22,2008-01-22 19:37:22,0,21,1,0,Troll,Rogue,0,0,1
8738,770,70,70,2008-01-05 01:23:46,2008-09-30 21:05:39,269,4,33,1,Undead,Mage,0,1,0
8762,2446,70,70,2008-01-01 21:22:56,2008-09-30 23:45:01,273,0,52,3,Tauren,Warrior,0,1,0
8776,19,15,15,2008-01-09 01:11:53,2008-08-30 12:08:30,234,8,2,0,Tauren,Druid,0,0,0
8777,7,1,1,2008-01-30 02:06:07,2008-03-21 01:38:25,50,29,1,0,Orc,Hunter,0,0,0
8778,666,70,70,2008-01-02 15:24:34,2008-09-29 02:51:39,270,1,28,1,Undead,Warlock,0,1,0
